,Date,Favorites,Geolocation,HashTags,Mentions,Retweets,Text,User,target,user_split,user_text,location
401,2019-12-24 15:02:11+00:00,1,,,,5,“To all the girls I loved before...” Willie’s voice floods From a juke box A dancer twirled And owned the floor In a strip club Called The Cute Fox Placed my money Upon a pyre With the ashes Filled my heart’s box Dream grew runny And I grew tired As it crashes In my cell block,derickijohnson,0,derickijohnson,derickijohnson “To all the girls I loved before...” Willie’s voice floods From a juke box A dancer twirled And owned the floor In a strip club Called The Cute Fox Placed my money Upon a pyre With the ashes Filled my heart’s box Dream grew runny And I grew tired As it crashes In my cell block,WI
402,2019-12-24 14:54:18+00:00,0,,,@Pontifex @Cindy_Wooden,0,"I am not sure what @Pontifex was thinking, @Cindy_Wooden but actually that happens a lot. Italian soccer players: flood the place with that Cross. Wear them too.",Survivor_JohnS,0,Survivor JohnS,"Survivor JohnS I am not sure what @Pontifex was thinking, @Cindy_Wooden but actually that happens a lot. Italian soccer players: flood the place with that Cross. Wear them too.",WI
403,2019-12-24 14:52:10+00:00,1,,,,3,I just wished her a Happy Hanukkah. I think everyone should do the same. Flood her notifications with this special message.,Omaha_Tiger,0,Omaha Tiger,Omaha Tiger I just wished her a Happy Hanukkah. I think everyone should do the same. Flood her notifications with this special message.,WI
404,2019-12-24 14:47:57+00:00,0,,,,2,Make see of this how did all these culture across the world just happen to come up with a flood story so similar they all could have come out of the same source but how could that be no foresee link between many of this ancient cultures. Can you explain that?,wisemanryder,0,wisemanryder,wisemanryder Make see of this how did all these culture across the world just happen to come up with a flood story so similar they all could have come out of the same source but how could that be no foresee link between many of this ancient cultures. Can you explain that?,WI
405,2019-12-24 14:47:43+00:00,0,,,,0,"So, tendons, bone, exposed gum and teeth and jaw nonetheless we pinned up her hair, she put on a fabulously simple black dress I always can never find but she seems to own a thousand of and a river of a characters the Mississippi wide begin to flood in.",shenilletheroux,0,shenilletheroux,"shenilletheroux So, tendons, bone, exposed gum and teeth and jaw nonetheless we pinned up her hair, she put on a fabulously simple black dress I always can never find but she seems to own a thousand of and a river of a characters the Mississippi wide begin to flood in.",WI
406,2019-12-24 14:29:54+00:00,0,,,,3,"get ready for a flood of sad tweets bc its christmas and im alone and jealous of ppl w close families and im also gonna be alone on new years so theres that. unfollow if u want, idec anymore :/",Recess_ImTired,0,Recess ImTired,"Recess ImTired get ready for a flood of sad tweets bc its christmas and im alone and jealous of ppl w close families and im also gonna be alone on new years so theres that. unfollow if u want, idec anymore :/",WI
407,2019-12-24 14:28:38+00:00,0,,,,0,"“After twelve years in the Major Leagues, I do not feel that I am a piece of property to be bought and sold irrespective of my wishes”-Curt Flood ",JohnPDaniels,0,JohnPDaniels,"JohnPDaniels “After twelve years in the Major Leagues, I do not feel that I am a piece of property to be bought and sold irrespective of my wishes”-Curt Flood ",WI
408,2019-12-24 14:28:11+00:00,0,,,,1,Curt Flood lost though...,Matmoney33,0,Matmoney33,Matmoney33 Curt Flood lost though...,WI
409,2019-12-24 14:27:02+00:00,0,,,,1,If you look at the all the flood stories all have the same theme a family told to get on a boat with a bunch of animals. This is repeated over and over with some changes as to size of boat and number of animal but also implies this family is sole survivors of the flood.,wisemanryder,0,wisemanryder,wisemanryder If you look at the all the flood stories all have the same theme a family told to get on a boat with a bunch of animals. This is repeated over and over with some changes as to size of boat and number of animal but also implies this family is sole survivors of the flood.,WI
410,2019-12-24 14:23:31+00:00,0,,,,0,Bro Eagles fan travel in packs. They finna flood y’all stadium,DisBodySoLean,0,DisBodySoLean,DisBodySoLean Bro Eagles fan travel in packs. They finna flood y’all stadium,WI
411,2019-12-24 14:21:55+00:00,0,,,,0,"At 9:00 AM EST, 2 SW Kiawah Island [Amz350 Co, SC] PUBLIC reports COASTAL FLOOD. A MEMBER OF THE PUBLIC SHARED ON SOCIAL MEDIA THAT KIAWAH ISLAND HAS MULTIPLE ROADS THAT ARE FLOODED. https://mesonet.agron.iastate.edu/lsr/#CHS/201912241400/201912241400",iembot_chs,0,iembot chs,"iembot chs At 9:00 AM EST, 2 SW Kiawah Island [Amz350 Co, SC] PUBLIC reports COASTAL FLOOD. A MEMBER OF THE PUBLIC SHARED ON SOCIAL MEDIA THAT KIAWAH ISLAND HAS MULTIPLE ROADS THAT ARE FLOODED. https://mesonet.agron.iastate.edu/lsr/#CHS/201912241400/201912241400",WI
412,2019-12-24 14:05:14+00:00,0,,,,16,Let’s just get down to brass tacks here the flood of 72 cut down Lewistown in its prime,evan_seby,0,evan seby,evan seby Let’s just get down to brass tacks here the flood of 72 cut down Lewistown in its prime,WI
413,2019-12-24 14:01:58+00:00,1,,#Whatssodifferent #wshh #explore #FLOOD #FOE #SOLID #TooBusyWinning #houston #MyWay #linkinbio #newvideo,,0,"Can u tell me what’s the difference? New Ep #Whatssodifferent dropping in 8 DAYS #wshh #explore #FLOOD #FOE #SOLID #TooBusyWinning #houston #MyWay #linkinbio #newvideo @Houston, Texas https://www.instagram.com/p/B6dSzLUApC0/?igshid=1ldrv19pcguyq",TBWSirSpitta,0,TBWSirSpitta,"TBWSirSpitta Can u tell me what’s the difference? New Ep #Whatssodifferent dropping in 8 DAYS #wshh #explore #FLOOD #FOE #SOLID #TooBusyWinning #houston #MyWay #linkinbio #newvideo @Houston, Texas https://www.instagram.com/p/B6dSzLUApC0/?igshid=1ldrv19pcguyq",WI
414,2019-12-24 13:48:46+00:00,0,,#Democrats #WWG1WGA,,0,Important to read and understand. Why do #Democrats want to flood the US with Illegal Immigrants? This Is Not another 4 Year Election Our Democracy is at Stake .Power and Control. #WWG1WGA Q Sent Me,larryk101969,0,larryk101969,larryk101969 Important to read and understand. Why do #Democrats want to flood the US with Illegal Immigrants? This Is Not another 4 Year Election Our Democracy is at Stake .Power and Control. #WWG1WGA Q Sent Me,WI
415,2019-12-24 13:42:54+00:00,0,,,,0,Well if you where to study Native American cultures you might be surprised to find similar flood stories as those found in other parts of the world. So that brings question one need to ask one self how is that possible.,wisemanryder,0,wisemanryder,wisemanryder Well if you where to study Native American cultures you might be surprised to find similar flood stories as those found in other parts of the world. So that brings question one need to ask one self how is that possible.,WI
416,2019-12-24 13:33:29+00:00,0,,,,1,Well yes if one truely looks at Genesis and how the event of Noah's flood is described it some what make sense out of some of the confusion that is found in the archaeology records as to where fossil are being found these days.,wisemanryder,0,wisemanryder,wisemanryder Well yes if one truely looks at Genesis and how the event of Noah's flood is described it some what make sense out of some of the confusion that is found in the archaeology records as to where fossil are being found these days.,WI
417,2019-12-24 13:29:46+00:00,0,,,,1,Middleton shares its progress on flood recovery projects: ,EliseRomasNBC15,0,EliseRomasNBC15,EliseRomasNBC15 Middleton shares its progress on flood recovery projects: ,WI
418,2019-12-24 13:21:01+00:00,0,,,,3,50 years ago today - Curt Flood sends a letter to Bowie Kuhn stating his intention of being recognized as a free agent ,drewdavis71,0,drewdavis71,drewdavis71 50 years ago today - Curt Flood sends a letter to Bowie Kuhn stating his intention of being recognized as a free agent ,WI
419,2019-12-24 13:20:31+00:00,0,,,,0,"Very easily said, but you know damn well that is not happening. Same could be said for building on the flood plains of major rivers, but people do .",LaurenceTobias1,0,LaurenceTobias1,"LaurenceTobias1 Very easily said, but you know damn well that is not happening. Same could be said for building on the flood plains of major rivers, but people do .",WI
420,2019-12-24 13:05:44+00:00,0,,,,0,"We had a great Christmas celebration with the Floods and the Pippins We love you guys and we our so grateful to have amazing people like yall in our lives! @Sunnyvale, Texas https://www.instagram.com/p/B6dMp5dJx8-ShOlNG2HtKCqpJnkENXOjfn92mw0/?igshid=j8honkxezv52",Samigirl_88,0,Samigirl 88,"Samigirl 88 We had a great Christmas celebration with the Floods and the Pippins We love you guys and we our so grateful to have amazing people like yall in our lives! @Sunnyvale, Texas https://www.instagram.com/p/B6dMp5dJx8-ShOlNG2HtKCqpJnkENXOjfn92mw0/?igshid=j8honkxezv52",WI
421,2019-12-24 13:00:37+00:00,1,,#farmers #resilience #FarmStateofMind #thankafarmer,,8,"Through floods, drought, and snow, #farmers persisted in 2019. #resilience #FarmStateofMind #thankafarmer",ShannonHauf,0,ShannonHauf,"ShannonHauf Through floods, drought, and snow, #farmers persisted in 2019. #resilience #FarmStateofMind #thankafarmer",WI
422,2019-12-24 12:53:45+00:00,0,,,,0,"At 7:49 AM EST, 1 WSW Charleston [Charleston Co, SC] SOCIAL MEDIA reports COASTAL FLOOD. A SOCIAL MEDIA POST FROM THE MEDIA SHOWS FLOODING ON BENNETT STREET AND GADSDEN STREET. https://mesonet.agron.iastate.edu/lsr/#CHS/201912241249/201912241249",iembot_chs,0,iembot chs,"iembot chs At 7:49 AM EST, 1 WSW Charleston [Charleston Co, SC] SOCIAL MEDIA reports COASTAL FLOOD. A SOCIAL MEDIA POST FROM THE MEDIA SHOWS FLOODING ON BENNETT STREET AND GADSDEN STREET. https://mesonet.agron.iastate.edu/lsr/#CHS/201912241249/201912241249",WI
423,2019-12-24 12:52:09+00:00,0,,,,0,"At 7:49 AM EST, 1 WSW Charleston [Charleston Co, SC] SOCIAL MEDIA reports COASTAL FLOOD. A SOCIAL MEDIA POST FROM THE MEDIA SHOWS FLOODING ON BENNETT STREET AND GADSEN STREET. https://mesonet.agron.iastate.edu/lsr/#CHS/201912241249/201912241249",iembot_chs,0,iembot chs,"iembot chs At 7:49 AM EST, 1 WSW Charleston [Charleston Co, SC] SOCIAL MEDIA reports COASTAL FLOOD. A SOCIAL MEDIA POST FROM THE MEDIA SHOWS FLOODING ON BENNETT STREET AND GADSEN STREET. https://mesonet.agron.iastate.edu/lsr/#CHS/201912241249/201912241249",WI
424,2019-12-24 12:47:36+00:00,0,,,,0,"Except back then there weren’t 7 and a half Billion people living on exposed coastal flood plains that sea rise could threaten greatly, among a myriad of other problems that this brings.",LaurenceTobias1,0,LaurenceTobias1,"LaurenceTobias1 Except back then there weren’t 7 and a half Billion people living on exposed coastal flood plains that sea rise could threaten greatly, among a myriad of other problems that this brings.",WI
425,2019-12-24 12:46:12+00:00,6,,,,29,"Really tough call. There have been some doozies. 2011 was the standout year with June tornado & snowtober. Feb 2013 blizzard, the 2015 blitz as a whole. March 2010 flooding. January 2018 bomb cyclone & record coastal flood ",ericfisher,0,ericfisher,"ericfisher Really tough call. There have been some doozies. 2011 was the standout year with June tornado & snowtober. Feb 2013 blizzard, the 2015 blitz as a whole. March 2010 flooding. January 2018 bomb cyclone & record coastal flood ",WI
426,2019-12-24 12:42:26+00:00,0,,,,0,"At 7:00 AM EST, 1 WNW Charleston [Charleston Co, SC] PUBLIC reports COASTAL FLOOD. A MEMBER OF THE PUBLIC REPORTED THAT BEE STREET AT PRESIDENT STREET WAS PASSABLE BUT HAD WATER ON THE ROADS. https://mesonet.agron.iastate.edu/lsr/#CHS/201912241200/201912241200",iembot_chs,0,iembot chs,"iembot chs At 7:00 AM EST, 1 WNW Charleston [Charleston Co, SC] PUBLIC reports COASTAL FLOOD. A MEMBER OF THE PUBLIC REPORTED THAT BEE STREET AT PRESIDENT STREET WAS PASSABLE BUT HAD WATER ON THE ROADS. https://mesonet.agron.iastate.edu/lsr/#CHS/201912241200/201912241200",WI
427,2019-12-24 12:41:40+00:00,1,,,,13,"Look kids, you really don't have to sit for athletic advantage in the state of NJ. All you need is a judge to side with you, problem solved. Let the flood gates open. ",MattOCNJ,0,MattOCNJ,"MattOCNJ Look kids, you really don't have to sit for athletic advantage in the state of NJ. All you need is a judge to side with you, problem solved. Let the flood gates open. ",WI
428,2019-12-24 12:29:38+00:00,0,,,,0,"At 7:27 AM EST, Charleston [Charleston Co, SC] BROADCAST MEDIA reports COASTAL FLOOD. A SOCIAL MEDIA POST SHOWS THAT LOCKWOOD DRIVE NEAR BEAUFAIN STREET HAS WATER COVERING THE ROAD. https://mesonet.agron.iastate.edu/lsr/#CHS/201912241227/201912241227",iembot_chs,0,iembot chs,"iembot chs At 7:27 AM EST, Charleston [Charleston Co, SC] BROADCAST MEDIA reports COASTAL FLOOD. A SOCIAL MEDIA POST SHOWS THAT LOCKWOOD DRIVE NEAR BEAUFAIN STREET HAS WATER COVERING THE ROAD. https://mesonet.agron.iastate.edu/lsr/#CHS/201912241227/201912241227",WI
429,2019-12-24 12:23:37+00:00,0,,,,0,"At 6:24 AM EST, 1 E Charleston [Charleston Co, SC] TIDE GAGE reports COASTAL FLOOD. A MAXIMUM TIDE LEVEL OF 8.06 FT MLLW (2.3 FT MHHW) WAS OBSERVED AT THE CHARLESTON HARBOR TIDE GAGE. MAJOR COASTAL FLOODING TYPICALLY BEGINS ALONG THE LOWER SOUTH CAROL... https://mesonet.agron.iastate.edu/lsr/#CHS/201912241124/201912241124",iembot_chs,0,iembot chs,"iembot chs At 6:24 AM EST, 1 E Charleston [Charleston Co, SC] TIDE GAGE reports COASTAL FLOOD. A MAXIMUM TIDE LEVEL OF 8.06 FT MLLW (2.3 FT MHHW) WAS OBSERVED AT THE CHARLESTON HARBOR TIDE GAGE. MAJOR COASTAL FLOODING TYPICALLY BEGINS ALONG THE LOWER SOUTH CAROL... https://mesonet.agron.iastate.edu/lsr/#CHS/201912241124/201912241124",WI
430,2019-12-24 12:14:32+00:00,0,,,,0,"At 7:09 AM EST, 4 NNE Mount Pleasant [Charleston Co, SC] LAW ENFORCEMENT reports COASTAL FLOOD. LAW ENFORCEMENT REPORTED ON SOCIAL MEDIA THAT LONG POINT ROAD FROM NEEDLERUSH PARKWAY TO PARKWAY DRIVE IS CLOSED DUE TO FLOODING. https://mesonet.agron.iastate.edu/lsr/#CHS/201912241209/201912241209",iembot_chs,0,iembot chs,"iembot chs At 7:09 AM EST, 4 NNE Mount Pleasant [Charleston Co, SC] LAW ENFORCEMENT reports COASTAL FLOOD. LAW ENFORCEMENT REPORTED ON SOCIAL MEDIA THAT LONG POINT ROAD FROM NEEDLERUSH PARKWAY TO PARKWAY DRIVE IS CLOSED DUE TO FLOODING. https://mesonet.agron.iastate.edu/lsr/#CHS/201912241209/201912241209",WI
431,2019-12-24 12:07:57+00:00,2,,#OTD,@curtfloodjr,7,"#OTD: 50 years ago, this 2x WS champion, 3x All-Star, and 7x Gold Glove winner wrote these powerful words. Finally, Marvin Miller will be enshrined in the HOF. How can we truly honor Curt Flood’s courage so that EVERYONE will never forget his ultimate sacrifice? @curtfloodjr",DannyT21,0,DannyT21,"DannyT21 #OTD: 50 years ago, this 2x WS champion, 3x All-Star, and 7x Gold Glove winner wrote these powerful words. Finally, Marvin Miller will be enshrined in the HOF. How can we truly honor Curt Flood’s courage so that EVERYONE will never forget his ultimate sacrifice? @curtfloodjr",WI
432,2019-12-24 11:59:27+00:00,0,,,,0,"At 6:55 AM EST, 1 WNW Charleston [Charleston Co, SC] LAW ENFORCEMENT reports COASTAL FLOOD. LAW ENFORCEMENT REPORTED ON SOCIAL MEDIA THAT US 17 FROM PRESIDENT STREET TO RUTLEDGE AVENUE IS IMPASSABLE DUE TO FLOODING. https://mesonet.agron.iastate.edu/lsr/#CHS/201912241155/201912241155",iembot_chs,0,iembot chs,"iembot chs At 6:55 AM EST, 1 WNW Charleston [Charleston Co, SC] LAW ENFORCEMENT reports COASTAL FLOOD. LAW ENFORCEMENT REPORTED ON SOCIAL MEDIA THAT US 17 FROM PRESIDENT STREET TO RUTLEDGE AVENUE IS IMPASSABLE DUE TO FLOODING. https://mesonet.agron.iastate.edu/lsr/#CHS/201912241155/201912241155",WI
433,2019-12-24 11:40:42+00:00,0,,,,0,Memes make a difference but mass migration is a flood of problems. ,MatohWakan,0,MatohWakan,MatohWakan Memes make a difference but mass migration is a flood of problems. ,WI
434,2019-12-24 11:30:38+00:00,0,,,,1,This is the dead period. Christmas Day afternoon the flood really begins.,theinhold,0,theinhold,theinhold This is the dead period. Christmas Day afternoon the flood really begins.,WI
435,2019-12-24 09:23:57+00:00,0,,,@JamaicaGleaner,0,Floods delay flights at international Florida airport http://jamaica-gleaner.com/article/news/20191223/floods-delay-flights-international-florida-airport via @jamaicagleaner,michmclean1,0,michmclean1,michmclean1 Floods delay flights at international Florida airport http://jamaica-gleaner.com/article/news/20191223/floods-delay-flights-international-florida-airport via @jamaicagleaner,WI
436,2019-12-24 06:31:42+00:00,0,,,,1,Beetle Juice Mariah The Scientist Flood Lucky Daye Misunderstood Lucky Daye Time Snoh Aalegra Rain Nicole Bus,mxllysue,0,mxllysue,mxllysue Beetle Juice Mariah The Scientist Flood Lucky Daye Misunderstood Lucky Daye Time Snoh Aalegra Rain Nicole Bus,WI
437,2019-12-24 04:58:52+00:00,0,,,,0,"Yes, it is under “special maps” and it will flood the map with certain type of enemies so that you can kill them very easily and attain a lot of SP quickly. Right now for example is “bow training” so they send tons of flying enemies.",shippy_things,0,shippy things,"shippy things Yes, it is under “special maps” and it will flood the map with certain type of enemies so that you can kill them very easily and attain a lot of SP quickly. Right now for example is “bow training” so they send tons of flying enemies.",WI
